0.0	1.0
0.01	0.9203505626736789
0.02	0.8489303465354642
0.03	0.785074385880605
0.04	0.7281712081746545
0.05	0.6776585211769621
0.06	0.6330192455537618
0.07	0.593777864487546
0.08	0.5594970678861335
0.09	0.5297746666339368
0.1	0.5042407559360553
0.11	0.48255511264506684
0.12	0.4644048010962821
0.13	0.44950197476764314
0.14	0.43758184801511
0.15	0.42840084609969925
0.16	0.4217349021742542
0.17	0.41737787890108796
0.18	0.4151142568368405
0.19	0.41465012225422987
0.2	0.4157052280304858
0.21	0.4180367041076689
0.22	0.42143472189269127
0.23	0.42571864484264804
0.24	0.4307335865368648
0.25	0.4363473279305992
0.26	0.442447604966054
0.27	0.44893968504914805
0.28	0.4557441851188973
0.29	0.46279517315613805
0.3	0.4700384622606861
0.31	0.4774300790734025
0.32	0.48493495312579193
0.33	0.49252569683858816
0.34	0.5001815763658748
0.35	0.5078875652874509
0.36	0.5156334695138924
0.37	0.52341301984666
0.38	0.5312230533658513
0.39	0.5390628274208079
0.4	0.5469334505768367
0.41	0.5548374107785733
0.42	0.5627781866579424
0.43	0.5707599395930097
0.44	0.578787251333085
0.45	0.586864932733754
0.46	0.5949978561759386
0.47	0.6031908436540815
0.48	0.6114485672179667
0.49	0.6197754922564808
0.5	0.6281758244326597
0.51	0.6366534899819122
0.52	0.645212116209342
0.53	0.6538550303747329
0.54	0.6625852663334886
0.55	0.6714055745453493
0.56	0.6803184388557505
0.57	0.6893260950453428
0.58	0.6984305518115127
0.59	0.7076336097823268
0.6	0.7169368852291463
0.61	0.7263418261165268
0.62	0.7358497360034126
0.63	0.7454617883356063
0.64	0.7551790430494026
0.65	0.7650024648808071
0.66	0.7749329320336839
0.67	0.784971250801472
0.68	0.7951181669578451
0.69	0.8053743719267669
0.7	0.8157405121698824
0.71	0.8262171958717716
0.72	0.8368049978485115
0.73	0.8475044644351023
0.74	0.858316116801622
0.75	0.8692404546998687
0.76	0.8802779573886971
0.77	0.8914290869773756
0.78	0.9026942881165642
0.79	0.9140739896504791
0.8	0.9255686059430422
0.81	0.9371785345918708
0.82	0.948904159130587
0.83	0.9607458480206484
0.84	0.9727039522596824
0.85	0.9847788083932406
0.86	0.9969707360153588
0.87	1.0092800367770407
0.88	1.0217069947315087
0.89	1.0342518753562535
0.9	1.0469149246355935
0.91	1.0596963689060672
0.92	1.072596413426947
0.93	1.0856152424617878
0.94	1.0987530179888232
0.95	1.1120098790926505
0.96	1.125385942374327
0.97	1.1388812990777941
0.98	1.1524960170462513
0.99	1.1662301387239282
1.0	1.1800836796428191
1.01	1.1940566307555107
1.02	1.2081489552068627
1.03	1.2223605889621851
1.04	1.2366914395423703
1.05	1.2511413869125463
1.06	1.2657102819625292
1.07	1.280397945852008
1.08	1.2952041708594648
1.09	1.3101287177140182
1.1	1.3251713177712638
1.11	1.3403316714449964
1.12	1.355609446321322
1.13	1.3710042799832856
1.14	1.386515777199205
1.15	1.4021435090607104
1.16	1.4178870160654915
1.17	1.4337458046978553
1.18	1.449719346459217
1.19	1.4658070814635973
1.2	1.4820084155404716
1.21	1.498322717881661
1.22	1.514749325430811
1.23	1.5312875413921367
1.24	1.5479366306882592
1.25	1.5646958246455256
1.26	1.5815643215136044
1.27	1.5985412810695687
1.28	1.6156258271944632
1.29	1.6328170508199387
1.3	1.650114006250217
1.31	1.6675157090099295
1.32	1.685021140985286
1.33	1.7026292498151971
1.34	1.72033894337967
1.35	1.738149093880905
1.36	1.7560585401789692
1.37	1.7740660841669802
1.38	1.7921704888186536
1.39	1.8103704834664478
1.4	1.8286647635941704
1.41	1.8470519856482361
1.42	1.8655307702092325
1.43	1.8840997050184294
1.44	1.9027573428497924
1.45	1.9215021979061517
1.46	1.9403327511873132
1.47	1.9592474513643099
1.48	1.9782447110870585
1.49	1.997322907073803
1.5	2.0164803845391366
1.51	2.035715456870235
1.52	2.0550264015592576
1.53	2.074411463358914
1.54	2.093868856922511
1.55	2.113396765667007
1.56	2.1329933387281397
1.57	2.1526566954558524
1.58	2.1723849266154054
1.59	2.1921760926499307
1.6	2.2120282225577377
1.61	2.2319393181091116
1.62	2.251907354266735
1.63	2.271930277261957
1.64	2.2920060052762903
1.65	2.31213243171426
1.66	2.332307425247107
1.67	2.352528828175838
1.68	2.3727944583224323
1.69	2.393102111291301
1.7	2.413449560355187
1.71	2.4338345554516403
1.72	2.4542548256652377
1.73	2.47470808063091
1.74	2.4951920103918437
1.75	2.515704285202598
1.76	2.5362425581524164
1.77	2.5568044658936144
1.78	2.577387628540678
1.79	2.5979896503113395
1.8	2.61860812206474
1.81	2.639240621480904
1.82	2.6598847130164196
1.83	2.6805379493153088
1.84	2.7011978736571423
1.85	2.7218620196284133
1.86	2.742527911103567
1.87	2.763193064268736
1.88	2.7838549901882503
1.89	2.804511193927497
1.9	2.8251591744975295
1.91	2.845796427217611
1.92	2.8664204468105563
1.93	2.887028725895454
1.94	2.9076187548160295
1.95	2.928188023925657
1.96	2.9487340277427623
1.97	2.969254262813482
1.98	2.989746227296255
1.99	3.0102074226896343
2.0	3.0306353594001605
2.01	3.0510275543610357
2.02	3.071381530066848
2.03	3.0916948155048596
2.04	3.111964952639818
2.05	3.132189495115242
2.06	3.152366006087891
2.07	3.1724920585040035
2.08	3.1925652410011245
2.09	3.212583159769525
2.1	3.2325434345558297
2.11	3.2524436985053855
2.12	3.272281601798925
2.13	3.2920548179652607
2.14	3.311761038663904
2.15	3.3313979726956497
2.16	3.350963347160159
2.17	3.370454915927374
2.18	3.3898704570766456
2.19	3.4092077694217133
2.2	3.42846467258153
2.21	3.447639012642706
2.22	3.4667286670199373
2.23	3.485731537854047
2.24	3.5046455513322696
2.25	3.523468659109097
2.26	3.5421988477446202
2.27	3.5608341348295713
